NurseID,NurseName,DOB,Gender,Phone,City,Department
N001731,Nurse_1731,1995-07-06,F,5760542502,City_12,ER
N001732,Nurse_1732,1978-11-15,F,9829413563,City_83,ER
N001733,Nurse_1733,1992-04-14,M,5704425986,City_26,Surgery
N001734,Nurse_1734,1988-06-28,F,3030431186,City_89,Pediatrics
N001735,Nurse_1735,1961-07-03,M,7354551616,City_64,ICU
N001736,Nurse_1736,1971-05-11,M,8726627172,City_46,ICU
N001737,Nurse_1737,1994-01-18,F,7397671885,City_70,Surgery
N001738,Nurse_1738,1975-12-13,F,6373813011,City_65,Surgery
N001739,Nurse_1739,1988-05-04,F,1428768328,City_36,ICU
N001740,Nurse_1740,1973-10-28,M,1367756545,City_5,General
N001741,Nurse_1741,1987-10-27,M,2907051112,City_100,General
N001742,Nurse_1742,1971-08-09,F,1078249708,City_49,Surgery
N001743,Nurse_1743,1987-04-20,F,7583111688,City_19,ER
N001744,Nurse_1744,1960-11-05,M,4646928056,City_93,Pediatrics
N001745,Nurse_1745,1969-04-23,M,4288008532,City_42,Surgery
N001746,Nurse_1746,1967-12-20,M,4144246468,City_44,ER
N001747,Nurse_1747,1985-01-25,F,1853602365,City_37,General
N001748,Nurse_1748,1974-05-03,F,9178603422,City_57,Pediatrics
N001749,Nurse_1749,1984-11-24,M,2415331271,City_56,Surgery
N001750,Nurse_1750,1963-01-25,F,3062740366,City_95,Pediatrics
N001751,Nurse_1751,1986-07-23,M,2286048976,City_79,Pediatrics
N001752,Nurse_1752,1983-09-21,F,6644889051,City_58,Surgery
N001753,Nurse_1753,1973-01-29,M,6612483886,City_71,ER
N001754,Nurse_1754,1978-09-22,M,1582426536,City_44,ICU
N001755,Nurse_1755,1994-07-19,M,4473970505,City_10,Surgery
N001756,Nurse_1756,1977-06-30,M,4629409220,City_5,Surgery
N001757,Nurse_1757,1996-09-05,F,1969606709,City_29,Pediatrics
N001758,Nurse_1758,1979-08-05,M,4850267640,City_20,General
N001759,Nurse_1759,1982-07-04,F,2813618530,City_53,Surgery
N001760,Nurse_1760,1961-01-07,F,8889623482,City_75,Surgery
N001761,Nurse_1761,1961-10-10,F,1573639882,City_17,Surgery
N001762,Nurse_1762,1981-02-24,M,5877662185,City_81,ICU
N001763,Nurse_1763,1990-04-30,F,2383413539,City_86,Surgery
N001764,Nurse_1764,1966-03-18,M,1184032099,City_30,ER
N001765,Nurse_1765,1980-12-20,M,4457509236,City_16,ICU
N001766,Nurse_1766,1991-08-06,M,2295385700,City_99,ICU
N001767,Nurse_1767,1989-07-25,F,2232191719,City_4,General
N001768,Nurse_1768,1961-08-06,M,5784806727,City_23,Pediatrics
N001769,Nurse_1769,1973-06-11,M,6819193526,City_22,ER
N001770,Nurse_1770,1991-08-14,F,1182849193,City_96,ICU
N001771,Nurse_1771,1994-09-24,M,5220405517,City_12,Surgery
N001772,Nurse_1772,1978-09-10,F,2110957374,City_45,ICU
N001773,Nurse_1773,1989-03-03,M,1614822673,City_77,Surgery
N001774,Nurse_1774,1988-09-26,M,2997661052,City_11,ER
N001775,Nurse_1775,1992-06-09,M,6114669770,City_1,Surgery
N001776,Nurse_1776,1961-06-23,M,4099213441,City_78,ER
N001777,Nurse_1777,1977-04-09,F,4492333273,City_84,Surgery
N001778,Nurse_1778,1995-03-07,M,2001714963,City_23,ICU
N001779,Nurse_1779,1978-12-02,M,6800493121,City_5,ER
N001780,Nurse_1780,1991-03-14,M,2831338420,City_90,Pediatrics
N001781,Nurse_1781,1998-10-10,F,9912025635,City_22,ICU
N001782,Nurse_1782,1994-12-23,F,3091648627,City_43,ER
N001783,Nurse_1783,1980-07-16,F,8058993375,City_64,Pediatrics
N001784,Nurse_1784,1999-08-10,F,3837426636,City_9,General
N001785,Nurse_1785,1979-03-23,M,5781231907,City_11,General
N001786,Nurse_1786,1991-05-08,F,5307266694,City_38,Surgery
N001787,Nurse_1787,1985-09-01,M,6010290762,City_40,ICU
N001788,Nurse_1788,1982-10-04,F,8440762392,City_25,Pediatrics
N001789,Nurse_1789,1961-05-23,M,7256451762,City_40,Surgery
N001790,Nurse_1790,1989-09-20,F,1248001947,City_90,Pediatrics
N001791,Nurse_1791,1975-06-08,M,2838914343,City_63,Surgery
N001792,Nurse_1792,1972-09-07,F,8352037846,City_7,ER
N001793,Nurse_1793,1973-05-25,F,6537341839,City_90,Pediatrics
N001794,Nurse_1794,1973-12-27,F,6304452370,City_79,ER
N001795,Nurse_1795,1961-08-26,F,7229663002,City_68,ER
N001796,Nurse_1796,1972-03-28,M,7783610226,City_9,ICU
N001797,Nurse_1797,1965-05-29,F,2926161340,City_37,ER
N001798,Nurse_1798,1977-02-26,F,8385265526,City_94,ER
N001799,Nurse_1799,1984-12-15,F,4588264849,City_90,ICU
N001800,Nurse_1800,1987-11-28,M,6094263427,City_99,General
N001801,Nurse_1801,1977-11-28,M,8385190055,City_85,Surgery
N001802,Nurse_1802,1994-08-31,M,1670185282,City_34,General
N001803,Nurse_1803,1990-05-16,F,3033887834,City_73,ICU
N001804,Nurse_1804,1966-01-27,F,4449011140,City_23,Surgery
N001805,Nurse_1805,1963-12-16,M,5130325340,City_62,ER
N001806,Nurse_1806,1991-06-09,F,9553439996,City_42,Pediatrics
N001807,Nurse_1807,1966-09-02,M,1109453774,City_79,Pediatrics
N001808,Nurse_1808,1968-06-26,F,4273272125,City_37,Surgery
N001809,Nurse_1809,1992-11-22,M,9701131156,City_2,ICU
N001810,Nurse_1810,1960-07-08,M,3460737588,City_1,ER
N001811,Nurse_1811,1963-04-13,F,7704416089,City_19,General
N001812,Nurse_1812,1964-10-01,F,1190145553,City_78,General
N001813,Nurse_1813,1969-03-07,F,6837041819,City_31,General
N001814,Nurse_1814,1967-08-05,F,4273773335,City_41,Surgery
N001815,Nurse_1815,1987-04-16,M,6631391842,City_51,General
N001816,Nurse_1816,1962-09-23,F,7264850393,City_11,ICU
N001817,Nurse_1817,1993-10-03,F,6584767465,City_41,ICU
N001818,Nurse_1818,1988-04-23,F,1238784082,City_1,ER
N001819,Nurse_1819,1967-05-05,F,6622147671,City_35,ER
N001820,Nurse_1820,1964-01-03,F,6871818841,City_27,General
N001821,Nurse_1821,1970-05-31,F,9915348872,City_8,ICU
N001822,Nurse_1822,1990-09-08,F,7983529454,City_50,ER
N001823,Nurse_1823,1970-04-14,F,8121630734,City_79,Surgery
N001824,Nurse_1824,1964-01-14,F,5969350119,City_24,Surgery
N001825,Nurse_1825,1997-10-21,M,1515217164,City_37,General
N001826,Nurse_1826,1982-12-09,F,2421640429,City_56,ER
N001827,Nurse_1827,1988-08-23,F,1246016531,City_74,ER
N001828,Nurse_1828,1968-06-22,F,1568647969,City_48,Surgery
N001829,Nurse_1829,1991-09-25,M,5715022788,City_70,General
N001830,Nurse_1830,1986-09-03,M,4398071524,City_49,Surgery
N001831,Nurse_1831,1990-01-27,F,1118521340,City_93,Pediatrics
N001832,Nurse_1832,1990-11-17,M,1255557395,City_72,Pediatrics
N001833,Nurse_1833,1971-10-21,F,9118310637,City_26,ER
N001834,Nurse_1834,1966-10-08,F,1485540374,City_83,Pediatrics
N001835,Nurse_1835,1996-03-19,M,3215946680,City_34,ER
N001836,Nurse_1836,1998-11-20,F,6011284522,City_67,General
N001837,Nurse_1837,1965-06-14,M,7003830263,City_65,Pediatrics
N001838,Nurse_1838,1994-07-22,F,5106493792,City_99,Pediatrics
N001839,Nurse_1839,1984-05-29,F,2633942421,City_59,Pediatrics
N001840,Nurse_1840,1961-10-06,M,2331081017,City_13,General
N001841,Nurse_1841,1973-01-25,M,3634833779,City_35,Surgery
N001842,Nurse_1842,1989-01-17,M,2749210276,City_14,Pediatrics
N001843,Nurse_1843,1972-05-22,F,1130401198,City_43,ER
N001844,Nurse_1844,1963-09-03,F,8008884864,City_52,Surgery
N001845,Nurse_1845,1966-03-01,F,7746048633,City_27,General
N001846,Nurse_1846,1985-02-17,F,8419227720,City_52,Surgery
N001847,Nurse_1847,1969-01-27,F,8327963277,City_87,General
N001848,Nurse_1848,1985-10-22,F,5549638664,City_27,Pediatrics
N001849,Nurse_1849,1988-09-23,F,6852895873,City_21,ER
N001850,Nurse_1850,1984-10-13,M,4416313449,City_75,Surgery
N001851,Nurse_1851,1973-02-13,F,6629863552,City_91,ICU
N001852,Nurse_1852,1962-12-24,F,7664809633,City_37,ICU
N001853,Nurse_1853,1971-10-27,F,4223411479,City_46,ER
N001854,Nurse_1854,1979-07-12,M,1334635383,City_47,General
N001855,Nurse_1855,1987-02-23,M,3730783281,City_43,Surgery
N001856,Nurse_1856,1988-05-26,F,9261671976,City_25,General
N001857,Nurse_1857,1979-01-24,M,4466075560,City_14,Surgery
N001858,Nurse_1858,1967-08-22,M,7072301991,City_54,General
N001859,Nurse_1859,1986-06-29,F,8276809859,City_29,ER
N001860,Nurse_1860,1973-05-09,M,2000415643,City_45,ER
N001861,Nurse_1861,1994-03-22,M,7948333016,City_32,Pediatrics
N001862,Nurse_1862,1972-05-30,F,4176609730,City_50,Pediatrics
N001863,Nurse_1863,1991-04-08,F,5562987996,City_36,ICU
N001864,Nurse_1864,1965-05-06,F,3534533864,City_12,ICU
N001865,Nurse_1865,1978-03-26,F,8099011159,City_58,ICU
N001866,Nurse_1866,1960-10-17,M,6593483399,City_95,Pediatrics
N001867,Nurse_1867,1997-12-04,M,8113552072,City_32,Surgery
N001868,Nurse_1868,1967-10-02,M,6213132812,City_37,ER
N001869,Nurse_1869,1971-06-02,M,2599165780,City_94,Surgery
N001870,Nurse_1870,1978-01-27,M,3996826191,City_49,Pediatrics
N001871,Nurse_1871,1981-10-30,M,8459965251,City_96,Pediatrics
N001872,Nurse_1872,1984-03-10,M,1956513613,City_50,Pediatrics
N001873,Nurse_1873,1978-07-23,F,9164205980,City_39,Pediatrics
N001874,Nurse_1874,1983-11-05,F,9579477623,City_26,ICU
N001875,Nurse_1875,1980-05-16,M,7811775504,City_49,Pediatrics
N001876,Nurse_1876,1972-10-13,M,5483417859,City_31,General
N001877,Nurse_1877,1999-08-18,F,4137758519,City_98,Pediatrics
N001878,Nurse_1878,1962-04-07,M,8949889074,City_96,ER
N001879,Nurse_1879,1974-06-26,M,7703862829,City_38,Pediatrics
N001880,Nurse_1880,1986-10-01,F,4908644740,City_10,Surgery
N001881,Nurse_1881,1981-07-26,M,4715226801,City_28,ICU
N001882,Nurse_1882,1997-07-17,M,3575874991,City_69,ICU
N001883,Nurse_1883,1998-09-16,F,4971059457,City_38,ER
N001884,Nurse_1884,1995-02-15,F,3285593880,City_86,General
N001885,Nurse_1885,1977-01-14,F,5296104332,City_27,ICU
N001886,Nurse_1886,1975-09-10,F,8249726255,City_96,ER
N001887,Nurse_1887,1981-03-15,M,7841521504,City_53,ER
N001888,Nurse_1888,1980-09-05,M,5563247516,City_89,Pediatrics
N001889,Nurse_1889,1995-04-30,M,3768760431,City_77,ER
N001890,Nurse_1890,1989-02-17,F,8802613125,City_19,Pediatrics
N001891,Nurse_1891,1984-05-23,M,2752162964,City_52,General
N001892,Nurse_1892,1973-11-08,F,8013355171,City_14,ER
N001893,Nurse_1893,1975-08-19,M,4896768746,City_92,General
N001894,Nurse_1894,1998-06-16,F,3351058821,City_18,ICU
N001895,Nurse_1895,1972-07-10,M,7930892662,City_60,ER
N001896,Nurse_1896,1989-01-25,M,3659774840,City_73,Surgery
N001897,Nurse_1897,1969-06-27,M,6337562557,City_49,Pediatrics
N001898,Nurse_1898,1975-10-02,M,6053600686,City_62,Surgery
N001899,Nurse_1899,1966-06-07,M,8388019031,City_40,Surgery
N001900,Nurse_1900,1968-08-07,F,8450970708,City_12,ER
N001901,Nurse_1901,1994-07-18,F,2348991307,City_6,ER
N001902,Nurse_1902,1982-04-06,F,2282574131,City_57,Surgery
N001903,Nurse_1903,1983-02-02,M,6411039238,City_64,General
N001904,Nurse_1904,1998-10-12,F,9095602870,City_84,ER
N001905,Nurse_1905,1966-03-29,M,1774925957,City_80,ER
N001906,Nurse_1906,1974-06-09,M,6138885441,City_47,Pediatrics
N001907,Nurse_1907,1997-01-28,F,9278185447,City_50,ER
N001908,Nurse_1908,1992-09-01,F,9099172053,City_52,Surgery
N001909,Nurse_1909,1995-04-11,M,9438354071,City_8,ER
N001910,Nurse_1910,1998-12-14,M,4073929654,City_25,Surgery
N001911,Nurse_1911,1989-02-14,F,6852981981,City_93,General
N001912,Nurse_1912,1986-08-10,M,5318574850,City_90,ER
N001913,Nurse_1913,1996-03-13,F,4860291404,City_97,ICU
N001914,Nurse_1914,1979-10-25,F,9683131919,City_22,General
N001915,Nurse_1915,1990-03-03,M,9768917488,City_84,General
N001916,Nurse_1916,1976-09-05,F,5589044218,City_55,ER
N001917,Nurse_1917,1983-10-10,F,1668494410,City_27,ICU
N001918,Nurse_1918,1966-06-29,F,9976752512,City_57,ER
N001919,Nurse_1919,1978-03-21,M,7136003315,City_64,Pediatrics
N001920,Nurse_1920,1987-12-29,F,8593641175,City_58,ICU
N001921,Nurse_1921,1969-01-12,F,9704637379,City_8,Pediatrics
N001922,Nurse_1922,1969-02-21,M,1629407287,City_62,Pediatrics
N001923,Nurse_1923,1967-05-21,M,2307516332,City_60,Pediatrics
N001924,Nurse_1924,1976-09-26,M,9571146036,City_30,Surgery
N001925,Nurse_1925,1993-12-16,M,8493669370,City_3,ICU
N001926,Nurse_1926,1992-03-30,F,3729898522,City_100,ICU
N001927,Nurse_1927,1969-09-24,F,8635712537,City_6,Pediatrics
N001928,Nurse_1928,1967-08-22,M,9146593153,City_16,ER
N001929,Nurse_1929,1981-07-29,M,5231629001,City_100,ER
N001930,Nurse_1930,1981-12-17,F,7455436807,City_39,Pediatrics
N001931,Nurse_1931,1979-09-12,F,6036126386,City_70,Pediatrics
N001932,Nurse_1932,1988-09-17,F,7546427234,City_98,ER
N001933,Nurse_1933,1965-07-16,M,9054822974,City_93,Pediatrics
N001934,Nurse_1934,1976-09-14,F,5330885667,City_52,ER
N001935,Nurse_1935,1970-12-28,M,4854338315,City_62,Surgery
N001936,Nurse_1936,1982-06-03,M,8989867023,City_1,Surgery
N001937,Nurse_1937,1992-03-03,M,9826590439,City_7,Surgery
N001938,Nurse_1938,1987-07-18,M,8626366262,City_86,General
N001939,Nurse_1939,1970-09-25,M,7669864214,City_21,ER
N001940,Nurse_1940,1989-02-20,F,2743975719,City_46,ER
N001941,Nurse_1941,1966-06-08,M,6990365812,City_42,ER
N001942,Nurse_1942,1981-08-15,F,4345575513,City_27,General
N001943,Nurse_1943,1988-09-16,M,9888994855,City_65,General
N001944,Nurse_1944,1982-04-22,M,4584355719,City_55,ICU
N001945,Nurse_1945,1966-10-02,F,3055767472,City_97,Pediatrics
N001946,Nurse_1946,1969-01-15,M,1059604343,City_36,General
N001947,Nurse_1947,1971-05-05,F,1719931107,City_96,General
N001948,Nurse_1948,1977-12-03,F,7855861074,City_81,Pediatrics
N001949,Nurse_1949,1997-07-19,M,7184263315,City_19,General
N001950,Nurse_1950,1985-05-11,F,1944073141,City_11,ER
N001951,Nurse_1951,1972-02-26,F,5581622844,City_48,Pediatrics
N001952,Nurse_1952,1970-06-22,F,7253087436,City_76,ICU
N001953,Nurse_1953,1986-05-30,F,8789136476,City_48,ICU
N001954,Nurse_1954,1977-11-29,M,3471870637,City_65,General
N001955,Nurse_1955,1970-03-11,F,9498057711,City_35,Surgery
N001956,Nurse_1956,1986-04-14,F,4028018573,City_21,Pediatrics
N001957,Nurse_1957,1977-04-02,M,2038869426,City_60,ER
N001958,Nurse_1958,1979-06-17,M,4585438826,City_27,Pediatrics
N001959,Nurse_1959,1980-03-05,F,6628750232,City_9,ER
N001960,Nurse_1960,1995-10-07,M,7707957108,City_25,General
N001961,Nurse_1961,1972-08-17,M,7055344868,City_3,ICU
N001962,Nurse_1962,1965-09-19,F,6926157353,City_7,ICU
N001963,Nurse_1963,1988-03-28,F,1333151611,City_87,ER
N001964,Nurse_1964,1978-02-14,M,5183265919,City_84,Pediatrics
N001965,Nurse_1965,1971-06-02,F,6715172840,City_69,ICU
N001966,Nurse_1966,1963-05-09,F,2457438696,City_90,ICU
N001967,Nurse_1967,1965-11-13,F,5363223592,City_36,Pediatrics
N001968,Nurse_1968,1982-04-23,F,1829530954,City_30,Pediatrics
N001969,Nurse_1969,1993-10-14,M,4017493615,City_44,Pediatrics
N001970,Nurse_1970,1960-08-29,M,1441275326,City_62,Surgery
N001971,Nurse_1971,1969-11-21,M,1153054287,City_85,ER
N001972,Nurse_1972,1999-10-08,M,3567748923,City_52,ER
N001973,Nurse_1973,1968-06-04,F,5158926692,City_86,ICU
N001974,Nurse_1974,1960-05-09,F,7721688211,City_64,ICU
N001975,Nurse_1975,1976-05-06,F,4194839466,City_8,Surgery
N001976,Nurse_1976,1977-05-24,F,4602026142,City_82,General
N001977,Nurse_1977,1975-10-29,F,3856644024,City_90,Surgery
N001978,Nurse_1978,1992-02-28,F,2959385600,City_78,Pediatrics
N001979,Nurse_1979,1982-04-11,M,2553751786,City_26,Surgery
N001980,Nurse_1980,1998-11-19,M,9529955974,City_8,ICU
N001981,Nurse_1981,1983-01-10,F,3796774832,City_33,Pediatrics
N001982,Nurse_1982,1971-10-15,M,8863511009,City_94,General
N001983,Nurse_1983,1963-06-19,M,5409768847,City_63,General
N001984,Nurse_1984,1991-02-09,F,6051173927,City_43,ER
N001985,Nurse_1985,1997-11-01,M,4965082139,City_69,ER
N001986,Nurse_1986,1971-11-16,M,5587842486,City_7,Pediatrics
N001987,Nurse_1987,1997-12-09,F,3828803164,City_41,ER
N001988,Nurse_1988,1991-01-18,F,8188686995,City_90,Surgery
N001989,Nurse_1989,1994-10-21,M,7937328675,City_79,ER
N001990,Nurse_1990,1967-07-28,F,7076908168,City_32,ER
N001991,Nurse_1991,1979-10-14,F,6138291768,City_78,General
N001992,Nurse_1992,1970-01-05,M,9747573888,City_47,ER
N001993,Nurse_1993,1980-04-07,F,8190739817,City_46,Pediatrics
N001994,Nurse_1994,1981-06-04,F,1088033397,City_49,ICU
N001995,Nurse_1995,1986-06-14,M,5630638811,City_95,Surgery
N001996,Nurse_1996,1970-01-07,F,4472372695,City_48,ER
N001997,Nurse_1997,1967-01-22,M,9941525501,City_47,General
N001998,Nurse_1998,1969-01-16,M,1378555311,City_87,General
N001999,Nurse_1999,1989-08-14,F,6283042862,City_49,Pediatrics
N002000,Nurse_2000,1994-03-10,F,6780965506,City_7,Surgery
N002001,Nurse_2001,1976-07-20,M,4953025560,City_82,General
N002002,Nurse_2002,1990-03-12,M,4107186180,City_35,ER
N002003,Nurse_2003,1970-11-24,M,8323110868,City_39,ER
N002004,Nurse_2004,1976-01-04,M,3616933994,City_84,General
N002005,Nurse_2005,1999-05-08,F,5871124520,City_64,ICU
N002006,Nurse_2006,1979-03-30,M,6412839176,City_99,ICU
N002007,Nurse_2007,1964-08-15,M,1528300400,City_68,Surgery
N002008,Nurse_2008,1987-01-04,F,2543653737,City_74,General
N002009,Nurse_2009,1988-08-05,F,4856036445,City_75,ICU
N002010,Nurse_2010,1973-07-26,F,1012097640,City_33,Surgery
N002011,Nurse_2011,1973-08-04,M,5464259805,City_10,Surgery
N002012,Nurse_2012,1995-07-07,F,1938259908,City_23,Pediatrics
N002013,Nurse_2013,1972-12-30,F,5338039178,City_29,ICU
N002014,Nurse_2014,1994-03-23,F,4975461933,City_27,General
N002015,Nurse_2015,1981-09-29,M,3454222769,City_54,Surgery
N002016,Nurse_2016,1968-03-22,M,4080288010,City_87,Pediatrics
N002017,Nurse_2017,1979-09-17,F,1922763194,City_91,Pediatrics
N002018,Nurse_2018,1994-08-20,M,5705705843,City_51,ER
N002019,Nurse_2019,1990-10-10,F,2277224469,City_86,ICU
N002020,Nurse_2020,1979-03-06,F,6455606026,City_98,ICU
N002021,Nurse_2021,1977-01-16,M,1304188065,City_73,Surgery
N002022,Nurse_2022,1990-04-01,F,1734218298,City_14,Surgery
N002023,Nurse_2023,1994-07-02,M,8540667782,City_59,ER
N002024,Nurse_2024,1974-10-31,F,1038799483,City_49,ER
N002025,Nurse_2025,1963-02-06,M,7796589716,City_93,Surgery
N002026,Nurse_2026,1990-03-14,F,8018001722,City_74,General
N002027,Nurse_2027,1984-04-07,M,7654323786,City_38,Surgery
N002028,Nurse_2028,1961-12-10,M,9890624534,City_10,ER
N002029,Nurse_2029,1988-02-07,F,2864845152,City_21,General
N002030,Nurse_2030,1974-12-20,M,9732219915,City_53,ICU
N002031,Nurse_2031,1996-04-27,F,5673047933,City_94,ER
N002032,Nurse_2032,1961-04-18,F,4876245407,City_36,General
N002033,Nurse_2033,1965-12-10,F,4431168572,City_32,ER
N002034,Nurse_2034,1993-11-26,F,4288011254,City_6,Pediatrics
N002035,Nurse_2035,1980-09-15,F,7494382908,City_63,ER
N002036,Nurse_2036,1992-04-07,F,7599126994,City_83,Pediatrics
N002037,Nurse_2037,1988-07-28,M,1336576696,City_68,ER
N002038,Nurse_2038,1998-07-05,M,6354430702,City_55,ICU
N002039,Nurse_2039,1961-11-21,M,6625689148,City_98,Pediatrics
N002040,Nurse_2040,1990-09-29,M,8837002538,City_20,ICU
N002041,Nurse_2041,1994-07-22,F,7200525804,City_20,Pediatrics
N002042,Nurse_2042,1993-07-20,F,5696926129,City_46,ER
N002043,Nurse_2043,1987-06-18,M,8881325750,City_22,Pediatrics
N002044,Nurse_2044,1977-04-13,F,7874438662,City_97,Surgery
N002045,Nurse_2045,1993-12-08,F,6936581228,City_93,ICU
N002046,Nurse_2046,1980-10-01,F,6575374076,City_81,General
N002047,Nurse_2047,1964-04-06,M,5301312303,City_21,Surgery
N002048,Nurse_2048,1996-11-01,M,2144801466,City_39,General
N002049,Nurse_2049,1976-02-06,M,9480998720,City_38,Surgery
N002050,Nurse_2050,1992-01-20,M,3671904728,City_54,General
N002051,Nurse_2051,1966-08-10,M,5284823528,City_94,ICU
N002052,Nurse_2052,1976-06-05,M,3212888843,City_45,Surgery
N002053,Nurse_2053,1960-02-08,F,6195898649,City_68,Surgery
N002054,Nurse_2054,1985-11-11,F,3793648441,City_13,ICU
N002055,Nurse_2055,1982-04-15,M,1474905049,City_71,ICU
N002056,Nurse_2056,1972-08-16,M,8900632499,City_81,ER
N002057,Nurse_2057,1960-06-30,F,2490570680,City_67,Surgery
N002058,Nurse_2058,1986-09-19,F,1808115877,City_41,Pediatrics
N002059,Nurse_2059,1974-02-09,F,6485938191,City_33,Pediatrics
N002060,Nurse_2060,1981-03-28,M,3632203089,City_54,Surgery
N002061,Nurse_2061,1971-11-21,F,5264341481,City_95,General
N002062,Nurse_2062,1993-11-28,F,9880188681,City_30,ER
N002063,Nurse_2063,1968-10-15,M,9798950302,City_45,Surgery
N002064,Nurse_2064,1990-05-11,F,2267084224,City_11,ER
N002065,Nurse_2065,1969-03-15,M,4578423261,City_73,ER
N002066,Nurse_2066,1964-02-14,M,1470015758,City_70,Surgery
N002067,Nurse_2067,1971-10-31,F,8231223825,City_11,ICU
N002068,Nurse_2068,1973-12-09,M,2476302518,City_65,Surgery
N002069,Nurse_2069,1961-02-03,M,5733493212,City_70,ER
N002070,Nurse_2070,1962-06-10,M,5387929857,City_95,Surgery
N002071,Nurse_2071,1993-10-24,F,3414504342,City_90,ICU
N002072,Nurse_2072,1995-01-18,M,5519258581,City_19,Pediatrics
N002073,Nurse_2073,1996-12-12,M,5831368725,City_87,Pediatrics
N002074,Nurse_2074,1967-09-12,F,3481843121,City_45,Pediatrics
N002075,Nurse_2075,1960-04-25,F,7626556771,City_19,ICU
N002076,Nurse_2076,1974-05-06,M,9234266129,City_28,ER
N002077,Nurse_2077,1965-05-14,F,3888317472,City_88,ICU
N002078,Nurse_2078,1977-07-24,F,8945035107,City_81,Pediatrics
N002079,Nurse_2079,1961-12-07,M,7250134374,City_14,ER
N002080,Nurse_2080,1979-06-08,F,6445900971,City_5,General
N002081,Nurse_2081,1993-09-10,F,1196459305,City_58,ER
N002082,Nurse_2082,1972-09-18,M,9745972514,City_46,Surgery
N002083,Nurse_2083,1960-10-07,F,5435670234,City_87,ER
N002084,Nurse_2084,1983-05-01,F,1859090552,City_98,General
N002085,Nurse_2085,1970-08-27,F,2025685672,City_85,General
N002086,Nurse_2086,1965-02-05,F,6547846700,City_51,Surgery
N002087,Nurse_2087,1983-08-10,M,5277669401,City_74,ER
N002088,Nurse_2088,1993-02-23,M,4236078148,City_47,ER
N002089,Nurse_2089,1998-12-22,M,5915951055,City_42,ICU
N002090,Nurse_2090,1978-11-14,M,1105594038,City_8,ER
N002091,Nurse_2091,1982-10-15,M,3060622810,City_56,ER
N002092,Nurse_2092,1996-01-27,M,9999655995,City_73,Surgery
N002093,Nurse_2093,1974-11-15,F,2936511887,City_34,ICU
N002094,Nurse_2094,1977-01-28,M,4781755734,City_48,ICU
N002095,Nurse_2095,1992-03-04,M,9855662588,City_13,Pediatrics
N002096,Nurse_2096,1980-07-28,F,3241893466,City_57,Surgery
N002097,Nurse_2097,1996-02-16,M,3736187985,City_14,Pediatrics
N002098,Nurse_2098,1987-03-24,M,1756814723,City_28,General
N002099,Nurse_2099,1972-08-28,F,9177493979,City_5,ICU
N002100,Nurse_2100,1960-03-01,F,8339069223,City_25,ER
N002101,Nurse_2101,1994-11-04,F,6048054442,City_24,Pediatrics
N002102,Nurse_2102,1968-02-06,F,2233870295,City_32,Pediatrics
N002103,Nurse_2103,1995-10-12,M,1596399288,City_85,Surgery
